Filename, Date modified, File type
"/mentor/guide/phpmyadmin/tbl_properties_structure.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/tbl_properties_table_info.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/tbl_query_box.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/tbl_relation.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/tbl_rename.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/tbl_replace.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/tbl_select.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/user_details.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/user_password.php", 2002 Nov 19, PHP
"/mentor/guide/phpmyadmin/translators.html", 2002 Nov 18, HTML
"/mentor/guide/phpmyadmin/images/CVS/Root", 2002 Nov 19, 
"/mentor/guide/phpmyadmin/images/CVS/Repository", 2002 Nov 19, 
"/mentor/guide/phpmyadmin/images/CVS/Entries", 2002 Nov 19, 
"/mentor/guide/phpmyadmin/images/arrow_ltr.gif", 2001 Nov 10, GIF
"/mentor/guide/phpmyadmin/images/arrow_rtl.gif", 2001 Nov 10, GIF
"/mentor/guide/phpmyadmin/images/asc_order.gif", 2001 Aug 8, GIF
"/mentor/guide/phpmyadmin/images/browse.gif", 2001 Jun 18, GIF
"/mentor/guide/phpmyadmin/images/desc_order.gif", 2001 Aug 8, GIF
"/mentor/guide/phpmyadmin/images/fulltext.png", 2001 Sep 5, PNG
"/mentor/guide/phpmyadmin/images/item_ltr.gif", 2001 Nov 10, GIF
"/mentor/guide/phpmyadmin/images/item_rtl.gif", 2001 Nov 10, GIF
"/mentor/guide/phpmyadmin/images/minus.gif", 2001 Jun 18, GIF
"/mentor/guide/phpmyadmin/images/partialtext.png", 2001 Sep 5, PNG
"/mentor/guide/phpmyadmin/images/plus.gif", 2001 Jun 18, GIF
"/mentor/guide/phpmyadmin/images/pma_logo.png", 2002 Aug 21, PNG
"/mentor/guide/phpmyadmin/images/spacer.gif", 2001 Jul 1, GIF
"/mentor/guide/phpmyadmin/images/vertical_line.gif", 2002 May 26, GIF
"/mentor/guide/phpmyadmin/libraries/CVS/Root", 2002 Nov 19, 
